"# Generated by write_osm_objects_report from LangToolsOSM 0.0.15 with parameters: lang=ca, extra_tag=('name:ca', 'alt_name:ca', 'alt_name'), query=[out:json][timeout:1000]; rel(72182);map_to_area->.divisio; nwr(area.divisio)[wikidata][name][!'name:ca']; out tags qt;"	""	""	""	""	""	""	""	""	""	""
"typeOSM"	"idOSM"	"name"	"name:ca"	"alt_name:ca"	"alt_name"	"translations"	"ca.wikipedia_page"	"wikidata_id"	"multilang_names"	"all_tags"
"node"	3298927717	"Сурки"			""	"Surkí"	"Surkí"	"Q4446531"	""	"{'name': 'Сурки', 'place': 'hamlet', 'wikidata': 'Q4446531', 'wikipedia': 'ru:Сурки (Бековский район)'}"
"node"	3298927715	"Малёновка"			""	"Maliónovka"	"Maliónovka"	"Q4279710"	""	"{'name': 'Малёновка', 'place': 'village', 'wikidata': 'Q4279710', 'wikipedia': 'ru:Малёновка'}"
"node"	3298927714	"Второе Отделение"			""	"Vtoroie Otdelénie"	"Vtoroie Otdelénie"	"Q16632314"	""	"{'name': 'Второе Отделение', 'place': 'village', 'wikidata': 'Q16632314', 'wikipedia': 'ru:Второе Отделение (Пензенская область)'}"
"node"	3298927716	"Первое Отделение"			""	"Pérvoie Otdelénie"	"Pérvoie Otdelénie"	"Q4349214"	""	"{'name': 'Первое Отделение', 'place': 'village', 'wikidata': 'Q4349214', 'wikipedia': 'ru:Первое Отделение'}"
"node"	4313348374	"Крюковка"			""	"Kriúkovka"	"Kriúkovka"	"Q4243155"	""	"{'name': 'Крюковка', 'place': 'hamlet', 'wikidata': 'Q4243155', 'wikipedia': 'ru:Крюковка (Пензенская область)'}"
"node"	3298927713	"Власовка"			""	"Vlàssovka"	"Vlàssovka"	"Q4113525"	""	"{'name': 'Власовка', 'place': 'hamlet', 'wikidata': 'Q4113525', 'wikipedia': 'ru:Власовка (Пензенская область)'}"
"node"	3605682305	"Третье Отделение"			"3 Отделение"	"Trétie Otdelénie"	"Trétie Otdelénie"	"Q4462581"	""	"{'alt_name': '3 Отделение', 'name': 'Третье Отделение', 'place': 'hamlet', 'wikidata': 'Q4462581', 'wikipedia': 'ru:Третье Отделение'}"
"node"	3281931062	"Согласовка"			""	"Soglàssovka"	"Soglàssovka"	"Q4426700"	""	"{'name': 'Согласовка', 'place': 'village', 'wikidata': 'Q4426700', 'wikipedia': 'ru:Согласовка'}"
"node"	4597660794	"Ермаковский"			""	"Iermakovski"	"Iermakovski"	"Q19638531"	""	"{'name': 'Ермаковский', 'place': 'hamlet', 'wikidata': 'Q19638531', 'wikipedia': 'ru:Ермаковский (Пензенская область)'}"
"node"	3687762441	"Белозерка"			""	"Beloziorka"	"Beloziorka"	"Q19924146"	""	"{'name': 'Белозерка', 'place': 'village', 'wikidata': 'Q19924146', 'wikipedia': 'ru:Белозёрка (Пензенская область)'}"
"node"	1857603935	"Глебовка"			""	"Glebovka (seló)"	"Glebovka (seló)"	"Q18772354"	""	"{'name': 'Глебовка', 'official_status': 'ru:село', 'place': 'village', 'wikidata': 'Q18772354', 'wikipedia': 'ru:Глебовка (село, Пензенская область)'}"
"node"	3974175038	"Глебовка"			""	"Glebovka (raziezd)"	"Glebovka (raziezd)"	"Q18772355"	""	"{'name': 'Глебовка', 'official_status': 'ru:разъезд', 'place': 'hamlet', 'wikidata': 'Q18772355', 'wikipedia': 'ru:Глебовка (разъезд, Пензенская область)'}"
"node"	600111981	"Решетино"			""	"Reixetino"	"Reixetino"	"Q18798885"	""	"{'addr:country': 'RU', 'addr:district': 'Пачелмский район', 'addr:region': 'Пензенская область', 'name': 'Решетино', 'official_status': 'ru:село', 'place': 'village', 'population': '1181', 'wikidata': 'Q18798885', 'wikipedia': 'ru:Решетино (Пензенская область)'}"
"node"	1351785771	"Яблочково"			""	"Iablotxkovo"	"Iablotxkovo"	"Q19638746"	""	"{'name': 'Яблочково', 'oktmo:user': 'yes', 'place': 'locality', 'wikidata': 'Q19638746', 'wikipedia': 'ru:Яблочково (Пензенская область)'}"
"node"	3528416913	"Байка"			""	"Baika"	"Baika"	"Q56307837"	""	"{'name': 'Байка', 'place': 'village', 'wikidata': 'Q56307837', 'wikipedia': 'ru:Байка (Пензенская область)'}"
"node"	1324434269	"Волынщино"			""	"Volínisxino"	"Volínisxino"	"Q4124471"	""	"{'name': 'Волынщино', 'place': 'village', 'wikidata': 'Q4124471', 'wikipedia': 'ru:Волынщино (Пензенская область)'}"
"node"	4597649239	"Жуково"			""	"Júkovo (Penza)"	"Júkovo (Penza)"	"Q4181465"	""	"{'name': 'Жуково', 'place': 'hamlet', 'wikidata': 'Q4181465', 'wikipedia': 'ru:Жуково (Пензенская область)'}"
"node"	2474305102	"Никольское"			""	"Nikólskoie (Penza)"	"Nikólskoie (Penza)"	"Q4320955"	""	"{'name': 'Никольское', 'place': 'village', 'wikidata': 'Q4320955', 'wikipedia': 'ru:Никольское (Бековский район)'}"
"node"	1324303650	"Дубасово"			""	"Dubàssovo"	"Dubàssovo"	"Q13666687"	""	"{'name': 'Дубасово', 'place': 'village', 'wikidata': 'Q13666687', 'wikipedia': 'ru:Дубасово (Сердобский район)'}"
"node"	3309239377	"Хотяново"			""	"Khotiànovo"	"Khotiànovo"	"Q13667197"	""	"{'name': 'Хотяново', 'place': 'village', 'wikidata': 'Q13667197', 'wikipedia': 'ru:Хотяново (Пензенская область)'}"
"node"	1324434402	"Пяша"			""	"Piaixa"	"Piaixa"	"Q4386125"	""	"{'name': 'Пяша', 'place': 'village', 'wikidata': 'Q4386125', 'wikipedia': 'ru:Пяша (Бековский район)'}"
"node"	1324434136	"Аничкино"			""	"Anítxkino"	"Anítxkino"	"Q4066417"	""	"{'name': 'Аничкино', 'place': 'hamlet', 'wikidata': 'Q4066417', 'wikipedia': 'ru:Аничкино (Бековский район)'}"
