"# Generated by write_osm_objects_report from LangToolsOSM 0.0.15 with parameters: lang=ca, extra_tag=('name:ca', 'alt_name:ca', 'alt_name'), query=[out:json][timeout:1000]; rel(81993);map_to_area->.divisio; nwr(area.divisio)[wikidata][name][!'name:ca']; out tags qt;"	""	""	""	""	""	""	""	""	""	""
"typeOSM"	"idOSM"	"name"	"name:ca"	"alt_name:ca"	"alt_name"	"translations"	"ca.wikipedia_page"	"wikidata_id"	"multilang_names"	"all_tags"
"node"	4747019545	"Ладыжино"			""	"Nagàievo"	""	"Q23847764"	""	"{'abandoned:place': 'hamlet', 'name': 'Ладыжино', 'oktmo:user': 'yes', 'place': 'locality', 'wikidata': 'Q23847764', 'wikipedia': 'ru:Ладыжино (Тульская область)'}"
"node"	2627475961	"Мишенское"			""	"Miszenskòie"	""	"Q21482382"	""	"{'addr:country': 'RU', 'addr:district': 'Белёвский район', 'addr:region': 'Тульская область', 'name': 'Мишенское', 'place': 'hamlet', 'wikidata': 'Q21482382', 'wikipedia': 'ru:Мишенское (Белёвский район)'}"
"node"	471809697	"Музей-усадьба Л.Н. Толстого ""Ясная Поляна"""			""	"Iàsnaia Poliana"	"Iàsnaia Poliana"	"Q749556"	""	"{'email': 'yaspol@ypmus.ru', 'historic': 'manor', 'name': 'Музей-усадьба Л.Н. Толстого ""Ясная Поляна""', 'opening_hours': 'Nov-Apr 09:00-17:00; May-Oct 08:00-20:00; Mo off ""санитарный день""', 'phone': '+7 4872 502932;+7 48751 76118', 'tourism': 'museum', 'website': 'https://ypmuseum.ru', 'wikidata': 'Q749556', 'wikimedia_commons': 'Category:Yasnaya_Polyana', 'wikipedia': 'ru:Ясная Поляна'}"
"way"	543237236	"ТГПУ им.Л.Н. Толстого, учебный корпус №1"			""	"Universitat Pedagògica Estatal de Tula"	""	"Q4465237"	""	"{'amenity': 'university', 'barrier': 'fence', 'email': 'info@tsput.ru', 'name': 'ТГПУ им.Л.Н. Толстого, учебный корпус №1', 'note': '1-й учебный корпус', 'phone': '+7 (4872) 36-01-43', 'ref': 'К1', 'website': 'https://www.tsput.ru/', 'wheelchair': 'no', 'wikidata': 'Q4465237', 'wikipedia': 'ru:Тульский государственный педагогический университет имени Л. Н. Толстого'}"
"relation"	3745454	"Asian Highway AH8"			""	"AH8"	""	"Q2813842"	"name:en=Asian Highway AH8, name:lt=Azijos Plentas AH8"	"{'description': 'Граница Финляндии — Торпиновка — Выборг — Санкт-Петербург — Москва — Тамбов ... Волгоград — Астрахань — Хасавюрт — Махачкала ... Сумгаит — Баку — Алят ... Астара ... Тегеран ... Бандер-Эмам', 'distance': '4718 km', 'int_ref': 'AH8', 'name': 'Asian Highway AH8', 'name:en': 'Asian Highway AH8', 'name:lt': 'Azijos Plentas AH8', 'network': 'AsianHighway', 'ref': 'AH8', 'route': 'road', 'type': 'route', 'wikidata': 'Q2813842', 'wikipedia': 'en:AH8'}"
"relation"	1789104	"European route E 119"			""	"E119"	"E119"	"Q2535163"	"name:en=European route E 119, name:fr=Route européenne E 119, name:nl=Europese route E119, name:sk=Európska cesta E 119"	"{'description': 'Moskva - Tambov - Povorino - Volgograd - Astrakhan - Makhachkala - Kuba - Baku - Alyat - Astara', 'description:fr': 'E 119 Moscou - Astara', 'name': 'European route E 119', 'name:en': 'European route E 119', 'name:fr': 'Route européenne E 119', 'name:nl': 'Europese route E119', 'name:sk': 'Európska cesta E 119', 'network': 'e-road', 'ref': 'E 119', 'route': 'road', 'type': 'route', 'wikidata': 'Q2535163'}"
"relation"	2817790	"European route E 115"			""	"E115"	"E115"	"Q1375790"	"name:de=Europastraße 115, name:en=European route E 115, name:fr=Route européenne E 115, name:nl=Europese route E115, name:ru=Европейский маршрут E 115, name:sk=Európska cesta E 115"	"{'description': 'Yaroslavl - Moskva - Voronezh - Rostov-on-Don - Krasnodar - Novorossijsk', 'description:fr': 'E 115 Jaroslavl - Novorossiisk', 'name': 'European route E 115', 'name:de': 'Europastraße 115', 'name:en': 'European route E 115', 'name:fr': 'Route européenne E 115', 'name:nl': 'Europese route E115', 'name:ru': 'Европейский маршрут E 115', 'name:sk': 'Európska cesta E 115', 'network': 'e-road', 'ref': 'E 115', 'route': 'road', 'type': 'route', 'wikidata': 'Q1375790', 'wikipedia': 'en:European route E115'}"
"relation"	3243664	"Жиздра"			""	"Jizdra (riu), Jizdra"	"Jizdra (riu)"	"Q1342701"	"int_name=Zhizdra"	"{'destination': 'Oka', 'int_name': 'Zhizdra', 'name': 'Жиздра', 'type': 'waterway', 'waterway': 'river', 'wikidata': 'Q1342701', 'wikipedia': 'ru:Жиздра (река)'}"
"relation"	1016666	"Проня"			""	"Riu Pronia"	"Riu Pronia"	"Q1784849"	""	"{'destination': 'Oka', 'name': 'Проня', 'type': 'waterway', 'waterway': 'river', 'wikidata': 'Q1784849', 'wikipedia': 'ru:Проня (приток Оки)'}"
"relation"	3775803	"Осётр"			""	"Ossiotr"	"Ossiotr"	"Q667106"	""	"{'boat': 'no', 'canoe': 'yes', 'name': 'Осётр', 'type': 'waterway', 'waterway': 'river', 'wikidata': 'Q667106', 'wikipedia': 'ru:Осётр (река)'}"
"relation"	7924513	"ТГПУ им.Л.Н. Толстого"			""	"Universitat Pedagògica Estatal de Tula"	""	"Q4465237"	""	"{'amenity': 'university', 'contact:email': 'info@tsput.ru', 'contact:phone': '+74872351488', 'contact:website': 'http://tsput.ru/', 'isced:level': '5', 'name': 'ТГПУ им.Л.Н. Толстого', 'type': 'multipolygon', 'wikidata': 'Q4465237'}"
