"# Generated by write_osm_objects_report from LangToolsOSM 0.0.15 with parameters: lang=ca, extra_tag=('name:ca', 'alt_name:ca', 'alt_name'), query=[out:json][timeout:1000]; rel(79374);map_to_area->.divisio; nwr(area.divisio)[wikidata][name][!'name:ca']; out tags qt;"	""	""	""	""	""	""	""	""	""	""
"typeOSM"	"idOSM"	"name"	"name:ca"	"alt_name:ca"	"alt_name"	"translations"	"ca.wikipedia_page"	"wikidata_id"	"multilang_names"	"all_tags"
"node"	2797027215	"БМП-1"			""	"BMP-1"	"BMP-1"	"Q155494"	""	"{'historic': 'memorial', 'inscription': 'Боевая машина пехоты', 'memorial': 'vehicle', 'name': 'БМП-1', 'wikidata': 'Q155494', 'wikipedia': 'ru:БМП-1'}"
"node"	2797027217	"Т-55"			""	"T-54/T-55"	"T-54/T-55"	"Q328272"	""	"{'historic': 'memorial', 'inscription': 'Основной боевой танк', 'memorial': 'tank', 'name': 'Т-55', 'wikidata': 'Q328272', 'wikipedia': 'ru:Т-55'}"
"node"	2797027226	"Т-62"			""	"T-62, T62"	"T-62"	"Q207618"	""	"{'historic': 'memorial', 'memorial': 'tank', 'name': 'Т-62', 'wikidata': 'Q207618', 'wikipedia': 'ru:Т-62'}"
"node"	2797027227	"БТР-70"			""	"BTR-70"	"BTR-70"	"Q159927"	""	"{'historic': 'memorial', 'inscription': 'БТР-70 — советский бронетранспортёр — боевая колёсная плавающая бронемашина для транспортировки личного состава мотострелковых подразделений и их огневой поддержки, в том числе и в условиях применения оружия массового поражения.', 'memorial': 'Armored_personnel_carrier', 'name': 'БТР-70', 'wikidata': 'Q159927', 'wikipedia': 'ru:БТР-70'}"
"node"	2797027228	"Т-72"			""	"T-72"	"T-72"	"Q155658"	""	"{'historic': 'memorial', 'inscription': 'Т-72 «Урал» — послевоенный советский основной боевой танк', 'memorial': 'tank', 'name': 'Т-72', 'wikidata': 'Q155658', 'wikipedia': 'ru:Т-72'}"
"node"	2797027229	"Т-80"			""	"T-80, T80, T/80"	"T-80"	"Q237135"	""	"{'historic': 'memorial', 'memorial': 'tank', 'name': 'Т-80', 'wikidata': 'Q237135', 'wikipedia': 'ru:Т-80'}"
"node"	2797027230	"Т-62"			""	"T-62, T62"	"T-62"	"Q207618"	""	"{'historic': 'memorial', 'inscription': 'Основной боевой танк', 'memorial': 'tank', 'name': 'Т-62', 'wikidata': 'Q207618', 'wikipedia': 'ru:Т-62'}"
"node"	4884044405	"БРДМ-2"			""	"BRDM-2"	"BRDM-2"	"Q167968"	""	"{'historic': 'memorial', 'memorial': 'vehicle', 'name': 'БРДМ-2', 'wikidata': 'Q167968', 'wikipedia': 'ru:БРДМ-2'}"
"node"	2797027220	"МиГ-27"			""	"Mikoian-Gurévitx MiG-27, Mikoian-Gurèvitx MiG-27, MiG-27"	"Mikoian-Gurévitx MiG-27"	"Q234069"	""	"{'historic': 'aircraft', 'inscription': 'Истребитель-бомбардировщик', 'memorial': 'aircraft', 'name': 'МиГ-27', 'tourism': 'attraction', 'wikidata': 'Q234069', 'wikipedia': 'ru:МиГ-27'}"
"node"	3357314593	"Ми-8"			""	"Mil Mi-8"	"Mil Mi-8"	"Q155635"	""	"{'historic': 'aircraft', 'memorial': 'aircraft', 'name': 'Ми-8', 'tourism': 'attraction', 'wikidata': 'Q155635', 'wikipedia': 'ru:Ми-8'}"
"node"	3357314693	"По-2"			""	"Polikàrpov Po-2"	"Polikàrpov Po-2"	"Q943360"	""	"{'historic': 'aircraft', 'memorial': 'aircraft', 'name': 'По-2', 'tourism': 'attraction', 'wikidata': 'Q943360', 'wikipedia': 'ru:У-2'}"
"node"	4884044401	"МиГ-17"			""	"Mikoian-Gurévitx MiG-17, Mikoian-Gurèvitx MiG-17, MiG-17, Mikoian-Gurèvtix MiG-17"	"Mikoian-Gurévitx MiG-17"	"Q152976"	""	"{'historic': 'aircraft', 'memorial': 'aircraft', 'name': 'МиГ-17', 'tourism': 'attraction', 'wikidata': 'Q152976', 'wikipedia': 'ru:МиГ-17'}"
"node"	766891031	"Бута"			""	"Buta"	""	"Q25108"	"name:ru=Бута, name:tt=Бота"	"{'name': 'Бута', 'name:ru': 'Бута', 'name:tt': 'Бота', 'official_status': 'ru:село', 'place': 'village', 'wikidata': 'Q25108', 'wikipedia': 'ru:Бута (село)'}"
"node"	7155766317	"Краснокадкинское городище"			""	"Tatarstan"	"Tatarstan"	"Q5481"	""	"{'description': 'Татарстан: Культурно-исторические места\nСело Красная Кадка (Краснокадкинское городище)', 'name': 'Краснокадкинское городище', 'wikidata': 'Q5481', 'wikipedia': 'ru:Татарстан'}"
"node"	9817485462	"Вкусно — и точка"			""	"Vkusno i totxka"	""	"Q112406961"	""	"{'amenity': 'fast_food', 'brand': 'Вкусно — и точка', 'brand:ru': 'Вкусно — и точка', 'contact:website': 'https://skoro-tut-budut-burgers.ru/', 'cuisine': 'burger', 'name': 'Вкусно — и точка', 'wikidata': 'Q112406961', 'wikipedia': 'ru:Вкусно — и точка'}"
