"# Generated by write_osm_objects_report from LangToolsOSM 0.0.15 with parameters: lang=ca, extra_tag=('name:ca', 'alt_name:ca', 'alt_name'), query=[out:json][timeout:1000]; rel(140291);map_to_area->.divisio; nwr(area.divisio)[wikidata][name][!'name:ca']; out tags qt;"	""	""	""	""	""	""	""	""	""	""
"typeOSM"	"idOSM"	"name"	"name:ca"	"alt_name:ca"	"alt_name"	"translations"	"ca.wikipedia_page"	"wikidata_id"	"multilang_names"	"all_tags"
"node"	474408172	"Снегирёва"			""	"Sneguíreva"	"Sneguíreva"	"Q28523923"	""	"{'addr:country': 'RU', 'addr:district': 'Армизонский район', 'addr:region': 'Тюменская область', 'name': 'Снегирёва', 'official_status': 'ru:деревня', 'place': 'hamlet', 'population': '114', 'population:date': '2010', 'wikidata': 'Q28523923', 'wikipedia': 'ru:Снегирева (Тюменская область)'}"
"node"	3421879523	"Крашенёва"			""	"Kraixéneva"	"Kraixéneva"	"Q28523941"	""	"{'addr:country': 'RU', 'addr:district': 'Армизонский район', 'addr:region': 'Тюменская область', 'name': 'Крашенёва', 'official_status': 'ru:деревня', 'place': 'hamlet', 'population': '80', 'population:date': '2010', 'wikidata': 'Q28523941', 'wikipedia': 'ru:Крашенева (Армизонский район)'}"
"node"	474399501	"Южно-Плетнёво"			""	"Iujno-Pletnevo"	"Iujno-Pletnevo"	"Q28482606"	""	"{'addr:country': 'RU', 'addr:district': 'Омутинский район', 'addr:region': 'Тюменская область', 'name': 'Южно-Плетнёво', 'official_status': 'ru:село', 'place': 'village', 'population': '360', 'population:date': '2010', 'wikidata': 'Q28482606', 'wikipedia': 'ru:Южно-Плетнево'}"
"node"	1406600073	"Солоновка"			""	"Solonovka"	"Solonovka"	"Q28523284"	""	"{'addr:country': 'RU', 'addr:district': 'Омутинский район', 'addr:region': 'Тюменская область', 'name': 'Солоновка', 'official_status': 'ru:деревня', 'place': 'hamlet', 'population': '32', 'population:date': '2010', 'wikidata': 'Q28523284', 'wikipedia': 'ru:Солоновка (Тюменская область)'}"
"node"	1365130034	"Верхние Аремзяны"			""	"Vérkhnie Aremziani, Aremziànskoie"	"Vérkhnie Aremziani"	"Q4108562"	""	"{'addr:country': 'RU', 'addr:district': 'Тобольский район', 'addr:region': 'Тюменская область', 'name': 'Верхние Аремзяны', 'official_status': 'ru:село', 'place': 'village', 'population': '275', 'population:date': '2010', 'wikidata': 'Q4108562', 'wikipedia': 'ru:Верхние Аремзяны'}"
"relation"	6179650	"E 22 Russia East"			""	"E22"	"E22"	"Q322164"	"name:en=E 22 Russia East, name:nl=E22 Rusland Oost, name:ru=Европейский маршрут E 22"	"{'description': 'stretch of route Kazan — Elabuga — Perm — Yekaterinburg — Tyumen — Ishim', 'name': 'E 22 Russia East', 'name:en': 'E 22 Russia East', 'name:nl': 'E22 Rusland Oost', 'name:ru': 'Европейский маршрут E 22', 'network': 'e-road', 'ref': 'E 22', 'route': 'road', 'section': 'Russia East', 'type': 'route', 'wikidata': 'Q322164', 'wikipedia': 'ru:Европейский маршрут E22'}"
"relation"	2817773	"European route E 125"			""	"E125"	"E125"	"Q2625376"	"name:en=European route E 125, name:fr=Route européenne E 125, name:nl=Europese route E125, name:pl=Trasa europejska E 125, name:ru=Европейский маршрут E 125, name:sk=Európska cesta E 125"	"{'description': 'Ishim — Petropavlovsk — Kokshetau — Shchuchinsk — Astana — Karagandy — Balkhash — Burubaytal — Almaty — Bishkek — Naryn — Torugart', 'description:fr': 'E 125 Ishim - Torugart', 'name': 'European route E 125', 'name:en': 'European route E 125', 'name:fr': 'Route européenne E 125', 'name:nl': 'Europese route E125', 'name:pl': 'Trasa europejska E 125', 'name:ru': 'Европейский маршрут E 125', 'name:sk': 'Európska cesta E 125', 'network': 'e-road', 'ref': 'E 125', 'route': 'road', 'type': 'route', 'wikidata': 'Q2625376', 'wikipedia': 'en:European route E125'}"
"relation"	2628642	"E 30 Russia east"			""	"E30"	"E30"	"Q160249"	"name:en=E 30 Russia east, name:nl=E30 Rusland oost, name:ru=Европейский маршрут E 30"	"{'name': 'E 30 Russia east', 'name:en': 'E 30 Russia east', 'name:nl': 'E30 Rusland oost', 'name:ru': 'Европейский маршрут E 30', 'network': 'e-road', 'ref': 'E 30', 'route': 'road', 'section': 'Russia east', 'type': 'route', 'wikidata': 'Q160249', 'wikipedia': 'en:European route E30'}"
"relation"	1690648	"Омутинский район"			""	"raion d'Omutínskoie"	""	"Q1753806"	"name:en=Omutinsky District"	"{'addr:country': 'RU', 'addr:region': 'Тюменская область', 'admin_level': '6', 'boundary': 'administrative', 'name': 'Омутинский район', 'name:en': 'Omutinsky District', 'official_status': 'ru:муниципальный район', 'population': '17926', 'population:date': '2021-01-01', 'type': 'boundary', 'wikidata': 'Q1753806', 'wikipedia': 'ru:Омутинский район Тюменской области'}"
"relation"	1711462	"городской округ Ялуторовск"			""	"Ialútorovsk"	"Ialútorovsk"	"Q150346"	""	"{'addr:country': 'RU', 'addr:region': 'Тюменская область', 'admin_level': '6', 'boundary': 'administrative', 'name': 'городской округ Ялуторовск', 'official_status': 'ru:городской округ', 'population': '39947', 'population:date': '2021-01-01', 'type': 'boundary', 'wikidata': 'Q150346', 'wikipedia': 'ru:Ялуторовск'}"
"relation"	7772806	"Журавлевское сельское поселение"			""	"assentament rural de Juravlióvskoie"	""	"Q21349347"	""	"{'admin_level': '8', 'boundary': 'administrative', 'name': 'Журавлевское сельское поселение', 'official_status': 'ru:сельское поселение', 'population': '474', 'population:date': '2021-01-01', 'type': 'boundary', 'wikidata': 'Q21349347', 'wikipedia': 'ru:Журавлевское сельское поселение (Тюменская область)'}"
"relation"	1711405	"городской округ Ишим"			""	"Ixim"	"Ixim"	"Q143334"	""	"{'addr:country': 'RU', 'addr:region': 'Тюменская область', 'admin_level': '6', 'boundary': 'administrative', 'name': 'городской округ Ишим', 'official_status': 'ru:городской округ', 'population': '64010', 'population:date': '2021-01-01', 'type': 'boundary', 'wikidata': 'Q143334', 'wikipedia': 'ru:Ишим'}"
"relation"	1660242	"Тюменский район"			""	"raion de Tiumén"	""	"Q76060"	"name:en=Tyumensky District"	"{'addr:country': 'RU', 'addr:region': 'Тюменская область', 'admin_level': '6', 'boundary': 'administrative', 'name': 'Тюменский район', 'name:en': 'Tyumensky District', 'official_status': 'ru:муниципальный район', 'population': '128987', 'population:date': '2021-01-01', 'type': 'boundary', 'wikidata': 'Q76060', 'wikipedia': 'ru:Тюменский район (Тюменская область)'}"
"relation"	7870767	"сельское поселение Андреевский"			""	"Andréievski"	""	"Q21635514"	"official_name=сельское поселение Посёлок Андреевский"	"{'admin_level': '8', 'boundary': 'administrative', 'name': 'сельское поселение Андреевский', 'note': 'Граница нарисована из генплана поселения.', 'official_name': 'сельское поселение Посёлок Андреевский', 'official_status': 'ru:сельское поселение', 'population': '1773', 'population:date': '2021-01-01', 'type': 'boundary', 'wikidata': 'Q21635514', 'wikipedia': 'ru:Муниципальное образование посёлок Андреевский'}"
