"# Generated by write_osm_objects_report from LangToolsOSM 0.0.15 with parameters: lang=ca, extra_tag=('name:ca', 'alt_name:ca', 'alt_name'), area=['name:ca'='la Marina Baixa'][admin_level=7], filters=nwr[name~'^[Aa]venida'][!'name:ca']"	""	""	""	""	""	""	""	""	""	""
"typeOSM"	"idOSM"	"name"	"name:ca"	"alt_name:ca"	"alt_name"	"translations"	"ca.wikipedia_page"	"wikidata_id"	"multilang_names"	"all_tags"
"node"	"7973040658"	"Avenida"	""	""	""	""	""	""	""	"{'addr:city': 'Benidorm', 'addr:housenumber': '15', 'addr:street': 'Carrer de Tomás Ortuño', 'contact:website': 'https://www.perfumeriasavenida.com/', 'name': 'Avenida', 'shop': 'perfumery'}"
"node"	"7977096189"	"Avenida"	""	""	""	""	""	""	""	"{'addr:city': 'Benidorm', 'addr:housenumber': '1', 'addr:street': 'Carrer de Tomás Ortuño', 'contact:phone': '+34 966102009', 'contact:website': 'https://www.perfumeriasavenida.com/', 'name': 'Avenida', 'shop': 'perfumery'}"
"node"	"6695244813"	"Avenida"	""	""	""	""	""	""	""	"{'addr:city': 'Benidorm', 'addr:housenumber': '10', 'addr:street': 'Carrer de Gambo', 'contact:phone': '+34 966100359', 'contact:website': 'https://www.perfumeriasavenida.com/site/7/stores', 'name': 'Avenida', 'shop': 'perfumery'}"
"node"	"6695244817"	"Avenida"	""	""	""	""	""	""	""	"{'addr:city': 'Benidorm', 'addr:housenumber': '3', 'addr:street': 'Carrer de Gambo', 'contact:phone': '+34 966101117', 'contact:website': 'https://www.perfumeriasavenida.com/site/7/stores', 'name': 'Avenida', 'shop': 'perfumery'}"
"node"	"7992420968"	"Avenida Uno"	""	""	""	""	""	""	""	"{'addr:city': 'Benidorm', 'addr:housenumber': '6', 'addr:street': 'Carrer de Gambo', 'contact:phone': '+34 966 80 20 79', 'contact:website': 'http://avenidauno.com/', 'name': 'Avenida Uno', 'shop': 'clothes'}"
"node"	"7992420969"	"Avenida"	""	""	""	""	""	""	""	"{'addr:city': 'Benidorm', 'addr:housenumber': '6', 'addr:street': 'Carrer de Gambo', 'contact:phone': '+34 966291024', 'contact:website': 'https://www.perfumeriasavenida.com/', 'name': 'Avenida', 'shop': 'perfumery'}"
"node"	"5545710715"	"Avenida"	""	""	""	""	""	""	""	"{'addr:city': 'Benidorm', 'addr:housenumber': '24', 'addr:postcode': '03503', 'addr:street': 'avenida del Mediterráneo - Avinguda del Mediterrani', 'contact:phone': '+34 965080632', 'contact:website': 'http://www.perfumeriasavenida.com/', 'name': 'Avenida', 'shop': 'perfumery'}"
"node"	"5545629183"	"Avenida"	""	""	""	""	""	""	""	"{'addr:city': 'Benidorm', 'addr:housenumber': '56', 'addr:street': 'avenida del Mediterráneo - Avinguda del Mediterranio', 'contact:phone': '+34 966105033', 'contact:website': 'http://www.perfumeriasavenida.com/', 'name': 'Avenida', 'shop': 'perfumery'}"
"node"	"6695244811"	"Avenida"	""	""	""	""	""	""	""	"{'addr:city': 'Benidorm', 'addr:housenumber': '57', 'addr:street': 'Avenida del Mediterráneo', 'contact:phone': '+34 965505003', 'contact:website': 'https://www.perfumeriasavenida.com/site/7/', 'name': 'Avenida', 'shop': 'perfumery'}"
